Id,BoxID,layer,path,Buff_dist
0,76,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1486.3313
0,77,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,891.84605
0,78,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,827.48602
0,79,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1418.8154
0,80,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1330.7219
0,81,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,759.35457
0,82,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2809.1205
0,83,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1608.6328
0,84,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1267.7886
0,85,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1016.1019
0,86,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,2845.906
0,87,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,1985.9351
0,88,GreenlandPeriph_BoxesUpdated,/Users/julialiu/Documents/M_Thesis/PS_original/Gr_boxes/GreenlandPeriph_BoxesUpdated.shp,928.98718
